	Latitude	Longitude	Analysis Type	Accelerometer Location	Direction	Value	Frequency(Hz)	Time	Speed	Route	Speed Bracket	Nearest Station	Exceedence Instance
85	-37.8591834963	144.790278786	Base Acceleration	Bogie 2	Vertical	0.816132611138		766.939999999	98.9457253002	Werribee	90-100	Laverton Station	1
86	-37.8590645963	144.790754586	Base Acceleration	Bogie 2	Vertical	0.820310056838		768.499999999	99.2920274104	Werribee	90-100	Laverton Station	1
87	-37.8582313963	144.794024086	Base Acceleration	Bogie 2	Vertical	-0.853225130655		779.289999999	101.749335966	Werribee	100-110	Westona Station	1
88	-37.8574357963	144.797180986	Base Acceleration	Bogie 2	Vertical	0.840737418217		789.389999999	104.031208605	Werribee	100-110	Westona Station	1
89	-37.8567694963	144.799836786	Base Acceleration	Bogie 2	Vertical	0.826639392971		797.759999999	104.878816278	Werribee	100-110	Westona Station	1
90	-37.8565123963	144.800850486	Base Acceleration	Bogie 2	Vertical	0.861494531389		801.079999999	105.611157897	Werribee	100-110	Westona Station	1
91	-37.8529950963	144.814776086	Base Acceleration	Bogie 2	Vertical	0.881879649257		843.499999999	113.164138909	Werribee	110-120	Westona Station	1
92	-37.8527557963	144.815728986	Base Acceleration	Bogie 2	Vertical	-0.811230211183		846.319999999	112.504533184	Werribee	110-120	Westona Station	1
93	-37.8526454963	144.816168586	Base Acceleration	Bogie 2	Vertical	0.882937854763		847.549999999	112.055505898	Werribee	110-120	Westona Station	1
94	-37.8525013963	144.816739086	Base Acceleration	Bogie 2	Vertical	-0.821697415908		849.199999999	112.218156768	Werribee	110-120	Westona Station	1
95	-37.8523902463	144.817176386	Base Acceleration	Bogie 2	Vertical	-1.56267937867		850.549999999	111.755027045	Werribee	110-120	Westona Station	1
96	-37.8514686963	144.820807386	Base Acceleration	Bogie 2	Vertical	0.801102602074		861.429999999	109.497466201	Werribee	100-110	Westona Station	1
97	-37.8513375963	144.821330886	Base Acceleration	Bogie 2	Vertical	0.825572488554		862.969999999	109.011631287	Werribee	100-110	Westona Station	1
98	-37.8510763963	144.822380486	Base Acceleration	Bogie 2	Vertical	-0.807269266057		866.329999999	108.457220992	Werribee	100-110	Westona Station	1
99	-37.8506447963	144.824067786	Base Acceleration	Bogie 2	Vertical	0.87996692914		871.409999999	107.230447036	Werribee	100-110	Altona Station	1
100	-37.8500527963	144.826435586	Base Acceleration	Bogie 2	Vertical	0.826885301942		878.939999999	106.422915637	Werribee	100-110	Altona Station	1
101	-37.8499424963	144.826883786	Base Acceleration	Bogie 2	Vertical	0.916846818753		880.159999999	106.410942077	Werribee	100-110	Altona Station	1
102	-37.8498275963	144.827331986	Base Acceleration	Bogie 2	Vertical	0.948122126863		881.579999999	106.249513367	Werribee	100-110	Altona Station	1
103	-37.8489013963	144.831021786	Base Acceleration	Bogie 2	Vertical	0.809774091834		893.079999999	108.979952294	Werribee	100-110	Altona Station	1
104	-37.8485849963	144.832272586	Base Acceleration	Bogie 2	Vertical	0.952901745599		896.839999999	110.60578229	Werribee	110-120	Altona Station	1
105	-37.8482827963	144.833467286	Base Acceleration	Bogie 2	Vertical	0.907130202438		900.489999999	111.0818181	Werribee	110-120	Altona Station	1
106	-37.8480239963	144.834478186	Base Acceleration	Bogie 2	Vertical	0.951970356391		903.449999999	111.651491036	Werribee	110-120	Altona Station	1
107	-37.8474444963	144.836765686	Base Acceleration	Bogie 2	Vertical	0.807311887198		910.219999999	112.470018122	Werribee	110-120	Altona Station	1
108	-37.8467483963	144.839750086	Base Acceleration	Bogie 2	Vertical	0.809746397827		919.129999999	112.405808119	Werribee	110-120	Seaholme Station	1
109	-37.8466829963	144.840197686	Base Acceleration	Bogie 2	Vertical	0.908430208628		920.349999999	112.423034096	Werribee	110-120	Seaholme Station	1
110	-37.8464486963	144.843436486	Base Acceleration	Bogie 2	Vertical	0.843233221837		929.599999999	109.907012707	Werribee	100-110	Seaholme Station	1
0	-37.8495448963	144.828621986	Fourier Analysis	Bogie 1	Vertical	0.233808739959	9.765625	205.92	105.943655791	Werribee	100-110	Altona Station	1
1	-37.8535947963	144.812469986	Fourier Analysis	Bogie 1	Vertical	0.209706101888	10.546875	254.56	113.10239141	Werribee	110-120	Westona Station	1
2	-37.8562701963	144.801900686	Fourier Analysis	Bogie 1	Vertical	0.200668866429	10.9375	285.28	113.260638784	Werribee	110-120	Westona Station	1
3	-37.8873821963	144.691077186	Fourier Analysis	Bogie 1	Vertical	0.218429704869	10.15625	1063.52	92.9632786816	Werribee	90-100	Hoppers Crossing Station	1
4	-37.8905844963	144.683180186	Fourier Analysis	Bogie 1	Vertical	0.214055505699	10.15625	1091.68	104.458045511	Werribee	100-110	Hoppers Crossing Station	1
5	-37.8526661963	144.816026286	Fourier Analysis	Bogie 1	Vertical	0.256121193301	10.15625	2755.68000001	112.317034853	Werribee	110-120	Westona Station	1
6	-37.8513365963	144.821278686	Fourier Analysis	Bogie 1	Vertical	0.208461215468	10.9375	2771.04000001	114.438755076	Werribee	110-120	Westona Station	1
7	-37.8500115963	144.826543586	Fourier Analysis	Bogie 1	Vertical	0.22213323758	10.15625	2786.40000001	111.401564915	Werribee	110-120	Altona Station	1
8	-37.8498120963	144.827347486	Fourier Analysis	Bogie 1	Vertical	0.251917822411	10.15625	2788.96000001	110.465285809	Werribee	110-120	Altona Station	1
9	-37.8495448963	144.828621986	Fourier Analysis	Bogie 2	Vertical	0.326035168812	9.765625	205.92	105.943655791	Werribee	100-110	Altona Station	1
10	-37.8507653963	144.823659086	Fourier Analysis	Bogie 2	Vertical	0.247645029289	9.375	221.28	110.596112649	Werribee	110-120	Westona Station	1
11	-37.8520580963	144.818580686	Fourier Analysis	Bogie 2	Vertical	0.228053916839	9.765625	236.64	112.33572085	Werribee	110-120	Westona Station	1
12	-37.8527359963	144.815872186	Fourier Analysis	Bogie 2	Vertical	0.270794195922	8.984375	244.32	113.124070593	Werribee	110-120	Westona Station	1
13	-37.8529416963	144.815054786	Fourier Analysis	Bogie 2	Vertical	0.20318956522	10.15625	246.88	113.214328393	Werribee	110-120	Westona Station	1
14	-37.8535947963	144.812469986	Fourier Analysis	Bogie 2	Vertical	0.215775192753	9.765625	254.56	113.10239141	Werribee	110-120	Westona Station	1
15	-37.8558137963	144.803683886	Fourier Analysis	Bogie 2	Vertical	0.2345456989	10.15625	280.16	115.059790227	Werribee	110-120	Westona Station	1
16	-37.8562701963	144.801900686	Fourier Analysis	Bogie 2	Vertical	0.236578773179	10.15625	285.28	113.260638784	Werribee	110-120	Westona Station	1
17	-37.8567116963	144.800141886	Fourier Analysis	Bogie 2	Vertical	0.226611801351	9.765625	290.4	111.86885877	Werribee	110-120	Westona Station	1
18	-37.8582240963	144.794151186	Fourier Analysis	Bogie 2	Vertical	0.225803591684	10.15625	308.32	109.120419033	Werribee	100-110	Westona Station	1
19	-37.8751754963	144.727068686	Fourier Analysis	Bogie 2	Vertical	0.201633378743	10.15625	838.239999999	102.983605032	Werribee	100-110	Hoppers Crossing Station	1
20	-37.8753649963	144.726320886	Fourier Analysis	Bogie 2	Vertical	0.214988752169	10.15625	840.799999999	104.230263102	Werribee	100-110	Hoppers Crossing Station	1
21	-37.8757808963	144.724676386	Fourier Analysis	Bogie 2	Vertical	0.260396673921	9.765625	845.919999999	105.723459436	Werribee	100-110	Hoppers Crossing Station	1
22	-37.8759750963	144.723907286	Fourier Analysis	Bogie 2	Vertical	0.238017492556	10.15625	848.479999999	107.086488818	Werribee	100-110	Hoppers Crossing Station	1
23	-37.8774702963	144.718005386	Fourier Analysis	Bogie 2	Vertical	0.272070910861	9.765625	866.399999999	110.852076215	Werribee	110-120	Hoppers Crossing Station	1
24	-37.8777058963	144.717066886	Fourier Analysis	Bogie 2	Vertical	0.260423315944	10.15625	868.959999999	111.064796946	Werribee	110-120	Hoppers Crossing Station	1
25	-37.8790038963	144.712015486	Fourier Analysis	Bogie 2	Vertical	0.225354341695	9.765625	884.319999999	108.937395282	Werribee	100-110	Hoppers Crossing Station	1
26	-37.8873821963	144.691077186	Fourier Analysis	Bogie 2	Vertical	0.283780856934	10.15625	1063.52	92.9632786816	Werribee	90-100	Hoppers Crossing Station	1
27	-37.8882125963	144.689034686	Fourier Analysis	Bogie 2	Vertical	0.228384613381	10.15625	1071.2	98.0831193335	Werribee	90-100	Hoppers Crossing Station	1
28	-37.8888008963	144.687579086	Fourier Analysis	Bogie 2	Vertical	0.275160915862	10.15625	1076.32	100.638020633	Werribee	100-110	Hoppers Crossing Station	1
29	-37.8896857963	144.685395086	Fourier Analysis	Bogie 2	Vertical	0.215623371914	10.15625	1084.0	102.920059686	Werribee	100-110	Hoppers Crossing Station	1
30	-37.8902995963	144.683879286	Fourier Analysis	Bogie 2	Vertical	0.200064398241	9.765625	1089.12	104.332146851	Werribee	100-110	Hoppers Crossing Station	1
31	-37.8905844963	144.683180186	Fourier Analysis	Bogie 2	Vertical	0.27316858374	10.15625	1091.68	104.458045511	Werribee	100-110	Hoppers Crossing Station	1
32	-37.8893971963	144.686017786	Fourier Analysis	Bogie 2	Vertical	0.238560871536	10.9375	1949.28	102.80287407	Werribee	100-110	Hoppers Crossing Station	1
33	-37.8564174963	144.801173786	Fourier Analysis	Bogie 2	Vertical	0.212240108345	10.15625	2709.60000001	103.57265308	Werribee	100-110	Westona Station	1
34	-37.8526661963	144.816026286	Fourier Analysis	Bogie 2	Vertical	0.435222338126	10.9375	2755.68000001	112.317034853	Werribee	110-120	Westona Station	1
35	-37.8524420963	144.816904886	Fourier Analysis	Bogie 2	Vertical	0.251393953264	10.15625	2758.24000001	112.550062782	Werribee	110-120	Westona Station	1
36	-37.8513365963	144.821278686	Fourier Analysis	Bogie 2	Vertical	0.34477850555	10.15625	2771.04000001	114.438755076	Werribee	110-120	Westona Station	1
37	-37.8500115963	144.826543586	Fourier Analysis	Bogie 2	Vertical	0.356195384367	10.9375	2786.40000001	111.401564915	Werribee	110-120	Altona Station	1
38	-37.8498120963	144.827347486	Fourier Analysis	Bogie 2	Vertical	0.40072945489	10.15625	2788.96000001	110.465285809	Werribee	110-120	Altona Station	1
39	-37.8485370963	144.832388486	Fourier Analysis	Bogie 2	Vertical	0.270891695173	10.546875	2804.32000001	107.763779759	Werribee	100-110	Altona Station	1
40	-37.8479082963	144.834898886	Fourier Analysis	Bogie 2	Vertical	0.28714296272	10.9375	2812.00000001	106.241497606	Werribee	100-110	Altona Station	1
41	-37.8534601963	144.813014786	Average Peak to Peak	Bogie 1	Vertical	0.502316710486		252.74	113.02818186	Werribee	110-120	Westona Station	1
42	-37.8776722963	144.717202686	Average Peak to Peak	Bogie 1	Vertical	0.504774187028		868.559999999	110.885000618	Werribee	110-120	Hoppers Crossing Station	1
43	-37.8884384963	144.688480286	Average Peak to Peak	Bogie 1	Vertical	0.506431279358		1073.23	99.1310441663	Werribee	90-100	Hoppers Crossing Station	1
44	-37.8886176963	144.688029586	Average Peak to Peak	Bogie 1	Vertical	0.518083198484		1074.6	99.9284667666	Werribee	90-100	Hoppers Crossing Station	1
45	-37.8526488963	144.816093186	Average Peak to Peak	Bogie 1	Vertical	0.510444356572		2755.81000001	112.389533984	Werribee	110-120	Westona Station	1
46	-37.8525288963	144.816564786	Average Peak to Peak	Bogie 1	Vertical	0.600332549186		2757.18000001	112.536722184	Werribee	110-120	Westona Station	1
47	-37.8524170963	144.817006186	Average Peak to Peak	Bogie 1	Vertical	0.525508402435		2758.57000001	112.627812454	Werribee	110-120	Westona Station	1
48	-37.8500517963	144.826371936	Average Peak to Peak	Bogie 1	Vertical	0.5081363247		2785.97000001	111.425702083	Werribee	110-120	Altona Station	1
49	-37.8499472963	144.826812886	Average Peak to Peak	Bogie 1	Vertical	0.578490075485		2787.23000001	111.137116146	Werribee	110-120	Altona Station	1
50	-37.8498289963	144.827281286	Average Peak to Peak	Bogie 1	Vertical	0.576838100183		2788.60000001	110.823353716	Werribee	110-120	Altona Station	1
51	-37.8497117963	144.827747786	Average Peak to Peak	Bogie 1	Vertical	0.532786521448		2789.98000001	110.38165857	Werribee	110-120	Altona Station	1
52	-37.8484380963	144.832775086	Average Peak to Peak	Bogie 1	Vertical	0.502850498556		2805.41000001	107.431336468	Werribee	100-110	Altona Station	1
53	-37.8521250963	144.818314486	Average Peak to Peak	Bogie 2	Vertical	0.511122204784		237.73	111.927296954	Werribee	110-120	Westona Station	1
54	-37.8522597963	144.817771886	Average Peak to Peak	Bogie 2	Vertical	0.541265174752		238.74	112.790358731	Werribee	110-120	Westona Station	1
55	-37.8524966963	144.816822686	Average Peak to Peak	Bogie 2	Vertical	0.511486652262		241.64	112.581562906	Werribee	110-120	Westona Station	1
56	-37.8526347963	144.816278686	Average Peak to Peak	Bogie 2	Vertical	0.561558143582		243.1	112.777044251	Werribee	110-120	Westona Station	1
57	-37.8527699963	144.815734186	Average Peak to Peak	Bogie 2	Vertical	0.542860596568		244.69	113.037642195	Werribee	110-120	Westona Station	1
58	-37.8529056963	144.815188186	Average Peak to Peak	Bogie 2	Vertical	0.576117424369		246.28	112.865487453	Werribee	110-120	Westona Station	1
59	-37.8530448963	144.814643086	Average Peak to Peak	Bogie 2	Vertical	0.530606265218		247.88	113.116711079	Werribee	110-120	Westona Station	1
60	-37.8531830963	144.814099386	Average Peak to Peak	Bogie 2	Vertical	0.502522686497		249.46	113.356638018	Werribee	110-120	Westona Station	1
61	-37.8533530963	144.813420386	Average Peak to Peak	Bogie 2	Vertical	0.505668060135		251.46	113.087298323	Werribee	110-120	Westona Station	1
62	-37.8534933963	144.812879086	Average Peak to Peak	Bogie 2	Vertical	0.687382783817		253.06	113.001934142	Werribee	110-120	Westona Station	1
63	-37.8536282963	144.812332486	Average Peak to Peak	Bogie 2	Vertical	0.5929770558		254.78	113.414272752	Werribee	110-120	Westona Station	1
64	-37.8537652963	144.811788086	Average Peak to Peak	Bogie 2	Vertical	0.640902291087		256.32	113.33214595	Werribee	110-120	Westona Station	1
65	-37.8539052963	144.811237586	Average Peak to Peak	Bogie 2	Vertical	0.565897480725		257.88	113.015022569	Werribee	110-120	Westona Station	1
66	-37.8557779963	144.803821686	Average Peak to Peak	Bogie 2	Vertical	0.503488064917		279.59	114.882203269	Werribee	110-120	Westona Station	1
67	-37.8559172963	144.803272386	Average Peak to Peak	Bogie 2	Vertical	0.574532637729		281.03	114.277837299	Werribee	110-120	Westona Station	1
68	-37.8560578963	144.802725286	Average Peak to Peak	Bogie 2	Vertical	0.594397124032		282.69	113.897417134	Werribee	110-120	Westona Station	1
69	-37.8562038963	144.802174686	Average Peak to Peak	Bogie 2	Vertical	0.635086374348		284.35	113.166225927	Werribee	110-120	Westona Station	1
70	-37.8563384963	144.801629486	Average Peak to Peak	Bogie 2	Vertical	0.502922505237		285.86	113.221557503	Werribee	110-120	Westona Station	1
71	-37.8565425963	144.800811986	Average Peak to Peak	Bogie 2	Vertical	0.50183583303		288.51	112.590499671	Werribee	110-120	Westona Station	1
72	-37.8568116963	144.799737286	Average Peak to Peak	Bogie 2	Vertical	0.501058237503		291.47	111.697491789	Werribee	110-120	Westona Station	1
73	-37.8569474963	144.799203486	Average Peak to Peak	Bogie 2	Vertical	0.519175672004		293.06	111.425977618	Werribee	110-120	Westona Station	1
74	-37.8752370963	144.726821286	Average Peak to Peak	Bogie 2	Vertical	0.503611789072		839.099999999	103.416237244	Werribee	100-110	Hoppers Crossing Station	1
75	-37.8754910963	144.725819186	Average Peak to Peak	Bogie 2	Vertical	0.515191615064		842.439999999	104.717374596	Werribee	100-110	Hoppers Crossing Station	1
76	-37.8756180963	144.725313386	Average Peak to Peak	Bogie 2	Vertical	0.590984035943		843.819999999	104.864103764	Werribee	100-110	Hoppers Crossing Station	1
77	-37.8757808963	144.724676386	Average Peak to Peak	Bogie 2	Vertical	0.502065478391		845.869999999	105.767026067	Werribee	100-110	Hoppers Crossing Station	1
78	-37.8759090963	144.724162286	Average Peak to Peak	Bogie 2	Vertical	0.655297699894		847.379999999	107.074250101	Werribee	100-110	Hoppers Crossing Station	1
79	-37.8760402963	144.723650486	Average Peak to Peak	Bogie 2	Vertical	0.510610627681		848.999999999	107.019757731	Werribee	100-110	Hoppers Crossing Station	1
80	-37.8761715963	144.723133386	Average Peak to Peak	Bogie 2	Vertical	0.55639814608		850.599999999	107.507996607	Werribee	100-110	Hoppers Crossing Station	1
81	-37.8772992963	144.718667786	Average Peak to Peak	Bogie 2	Vertical	0.505841677994		864.479999999	110.00087014	Werribee	110-120	Hoppers Crossing Station	1
82	-37.8774369963	144.718137686	Average Peak to Peak	Bogie 2	Vertical	0.530020339896		865.759999999	111.029119569	Werribee	110-120	Hoppers Crossing Station	1
83	-37.8775699963	144.717605786	Average Peak to Peak	Bogie 2	Vertical	0.635641898694		867.399999999	110.727969343	Werribee	110-120	Hoppers Crossing Station	1
84	-37.8777058963	144.717066886	Average Peak to Peak	Bogie 2	Vertical	0.681108248624		869.019999999	111.091079446	Werribee	110-120	Hoppers Crossing Station	1
85	-37.8778409963	144.716532286	Average Peak to Peak	Bogie 2	Vertical	0.580708190255		870.589999999	110.920910712	Werribee	110-120	Hoppers Crossing Station	1
86	-37.8779771963	144.715998386	Average Peak to Peak	Bogie 2	Vertical	0.558932085403		872.189999999	111.081999407	Werribee	110-120	Hoppers Crossing Station	1
87	-37.8781106963	144.715469086	Average Peak to Peak	Bogie 2	Vertical	0.569037808476		873.809999999	110.865022595	Werribee	110-120	Hoppers Crossing Station	1
88	-37.8787804963	144.712798886	Average Peak to Peak	Bogie 2	Vertical	0.500616828552		882.059999999	110.101427492	Werribee	110-120	Hoppers Crossing Station	1
89	-37.8790846963	144.711759386	Average Peak to Peak	Bogie 2	Vertical	0.501570260531		885.089999999	108.621811868	Werribee	100-110	Hoppers Crossing Station	1
90	-37.8792530963	144.711254086	Average Peak to Peak	Bogie 2	Vertical	0.553880653437		886.579999999	108.024361944	Werribee	100-110	Hoppers Crossing Station	1
91	-37.8871725963	144.691599486	Average Peak to Peak	Bogie 2	Vertical	0.504228889477		1061.52	91.8409168764	Werribee	90-100	Hoppers Crossing Station	1
92	-37.8873821963	144.691077186	Average Peak to Peak	Bogie 2	Vertical	0.538508209981		1063.38	92.8904035151	Werribee	90-100	Hoppers Crossing Station	1
93	-37.8879899963	144.689581886	Average Peak to Peak	Bogie 2	Vertical	0.502640583235		1069.46	97.3449678817	Werribee	90-100	Hoppers Crossing Station	1
94	-37.8881674963	144.689144486	Average Peak to Peak	Bogie 2	Vertical	0.568469822011		1070.57	97.4973373416	Werribee	90-100	Hoppers Crossing Station	1
95	-37.8883483963	144.688703086	Average Peak to Peak	Bogie 2	Vertical	0.575001495327		1072.18	98.4423990478	Werribee	90-100	Hoppers Crossing Station	1
96	-37.8885282963	144.688256186	Average Peak to Peak	Bogie 2	Vertical	0.71876246408		1073.73	99.3886678168	Werribee	90-100	Hoppers Crossing Station	1
97	-37.8887087963	144.687804286	Average Peak to Peak	Bogie 2	Vertical	0.617697806176		1075.4	100.625635389	Werribee	100-110	Hoppers Crossing Station	1
98	-37.8888939963	144.687352686	Average Peak to Peak	Bogie 2	Vertical	0.597068935869		1076.98	100.782496134	Werribee	100-110	Hoppers Crossing Station	1
99	-37.8890792963	144.686896686	Average Peak to Peak	Bogie 2	Vertical	0.627780919859		1078.55	101.589819444	Werribee	100-110	Hoppers Crossing Station	1
100	-37.8892676963	144.686438586	Average Peak to Peak	Bogie 2	Vertical	0.516809936941		1080.13	101.958847005	Werribee	100-110	Hoppers Crossing Station	1
101	-37.8894530963	144.685974986	Average Peak to Peak	Bogie 2	Vertical	0.575961597584		1081.72	102.517391213	Werribee	100-110	Hoppers Crossing Station	1
102	-37.8896384963	144.685511386	Average Peak to Peak	Bogie 2	Vertical	0.509154528025		1083.38	103.099887744	Werribee	100-110	Hoppers Crossing Station	1
103	-37.8903472963	144.683766286	Average Peak to Peak	Bogie 2	Vertical	0.503069274559		1089.57	104.023305748	Werribee	100-110	Hoppers Crossing Station	1
104	-37.8905365963	144.683297786	Average Peak to Peak	Bogie 2	Vertical	0.550285121882		1090.95	104.5672315	Werribee	100-110	Hoppers Crossing Station	1
105	-37.8907269963	144.682828186	Average Peak to Peak	Bogie 2	Vertical	0.502528456651		1092.77	104.44584837	Werribee	100-110	Hoppers Crossing Station	1
106	-37.8897700963	144.685102986	Average Peak to Peak	Bogie 2	Vertical	0.504503975352		1946.05	101.427168912	Werribee	100-110	Hoppers Crossing Station	1
107	-37.8895832963	144.685558886	Average Peak to Peak	Bogie 2	Vertical	0.539456195078		1947.58	101.971673444	Werribee	100-110	Hoppers Crossing Station	1
108	-37.8893971963	144.686017786	Average Peak to Peak	Bogie 2	Vertical	0.538982112693		1949.16	102.768696819	Werribee	100-110	Hoppers Crossing Station	1
109	-37.8892091963	144.686480186	Average Peak to Peak	Bogie 2	Vertical	0.503922779476		1950.9	102.661694479	Werribee	100-110	Hoppers Crossing Station	1
110	-37.8529138463	144.815049686	Average Peak to Peak	Bogie 2	Vertical	0.509217887797		2752.77000001	111.682966596	Werribee	110-120	Westona Station	1
111	-37.8528042963	144.815488986	Average Peak to Peak	Bogie 2	Vertical	0.621810681321		2754.01000001	112.069212931	Werribee	110-120	Westona Station	1
112	-37.8526835963	144.815958986	Average Peak to Peak	Bogie 2	Vertical	0.711600100787		2755.43000001	112.209870853	Werribee	110-120	Westona Station	1
113	-37.8525637963	144.816429686	Average Peak to Peak	Bogie 2	Vertical	0.919902698887		2756.78000001	112.597281964	Werribee	110-120	Westona Station	1
114	-37.8524420963	144.816904886	Average Peak to Peak	Bogie 2	Vertical	0.824361085557		2758.23000001	112.552933927	Werribee	110-120	Westona Station	1
115	-37.8523240963	144.817379186	Average Peak to Peak	Bogie 2	Vertical	0.639038861455		2759.65000001	112.55562834	Werribee	110-120	Westona Station	1
116	-37.8522040963	144.817856186	Average Peak to Peak	Bogie 2	Vertical	0.617830097697		2761.07000001	113.008545257	Werribee	110-120	Westona Station	1
117	-37.8515186463	144.820555986	Average Peak to Peak	Bogie 2	Vertical	0.502678336411		2768.97000001	114.076418696	Werribee	110-120	Westona Station	1
118	-37.8514072963	144.821004086	Average Peak to Peak	Bogie 2	Vertical	0.548242617882		2770.25000001	114.594399574	Werribee	110-120	Westona Station	1
119	-37.8512853963	144.821487186	Average Peak to Peak	Bogie 2	Vertical	0.56370333168		2771.61000001	115.059605889	Werribee	110-120	Westona Station	1
120	-37.8511630963	144.821972486	Average Peak to Peak	Bogie 2	Vertical	0.508025315001		2773.00000001	114.914293973	Werribee	110-120	Westona Station	1
121	-37.8501971963	144.825805086	Average Peak to Peak	Bogie 2	Vertical	0.500559715458		2784.25000001	112.292029239	Werribee	110-120	Altona Station	1
122	-37.8500782963	144.826272386	Average Peak to Peak	Bogie 2	Vertical	0.622341151877		2785.61000001	111.409713462	Werribee	110-120	Altona Station	1
123	-37.8499627963	144.826744686	Average Peak to Peak	Bogie 2	Vertical	0.825802306486		2787.04000001	111.187159045	Werribee	110-120	Altona Station	1
124	-37.8498461963	144.827214586	Average Peak to Peak	Bogie 2	Vertical	0.846471058133		2788.42000001	110.945304607	Werribee	110-120	Altona Station	1
125	-37.8497284963	144.827680586	Average Peak to Peak	Bogie 2	Vertical	0.7926365833		2789.78000001	110.310702624	Werribee	110-120	Altona Station	1
126	-37.8496114963	144.828145986	Average Peak to Peak	Bogie 2	Vertical	0.650410996813		2791.24000001	109.957988305	Werribee	100-110	Altona Station	1
127	-37.8494945963	144.828607486	Average Peak to Peak	Bogie 2	Vertical	0.500595111188		2792.59000001	109.726173456	Werribee	100-110	Altona Station	1
128	-37.8487530963	144.831543786	Average Peak to Peak	Bogie 2	Vertical	0.509050338979		2801.66000001	107.937712665	Werribee	100-110	Altona Station	1
129	-37.8486374963	144.831999686	Average Peak to Peak	Bogie 2	Vertical	0.597854615944		2803.06000001	107.460649752	Werribee	100-110	Altona Station	1
130	-37.8485204963	144.832453786	Average Peak to Peak	Bogie 2	Vertical	0.579278840859		2804.39000001	107.767420991	Werribee	100-110	Altona Station	1
131	-37.8484061963	144.832903686	Average Peak to Peak	Bogie 2	Vertical	0.645412331472		2805.79000001	107.430646507	Werribee	100-110	Altona Station	1
132	-37.8482886963	144.833351986	Average Peak to Peak	Bogie 2	Vertical	0.581579828411		2807.19000001	107.364456438	Werribee	100-110	Altona Station	1
133	-37.8481798963	144.833808486	Average Peak to Peak	Bogie 2	Vertical	0.598405370189		2808.60000001	107.036246048	Werribee	100-110	Altona Station	1
134	-37.8480692963	144.834258286	Average Peak to Peak	Bogie 2	Vertical	0.660233102407		2810.02000001	106.723058725	Werribee	100-110	Altona Station	1
135	-37.8479570963	144.834709686	Average Peak to Peak	Bogie 2	Vertical	0.540393210083		2811.47000001	106.179209769	Werribee	100-110	Altona Station	1
136	-37.8478428963	144.835153386	Average Peak to Peak	Bogie 2	Vertical	0.543726247847		2812.79000001	105.980007414	Werribee	100-110	Altona Station	1
137	-37.8480666963	144.834370686	Base Acceleration	Bogie 1	Vertical	-0.880234341879		187.74	103.313323547	Werribee	100-110	Altona Station	1
138	-37.8483490963	144.833252286	Base Acceleration	Bogie 1	Vertical	0.800434689329		191.38	103.590981479	Werribee	100-110	Altona Station	1
139	-37.8495302963	144.828686586	Base Acceleration	Bogie 1	Vertical	-0.800164344974		205.72	105.328526498	Werribee	100-110	Altona Station	1
140	-37.8496315963	144.828245086	Base Acceleration	Bogie 1	Vertical	-0.819167125538		207.1	106.465684622	Werribee	100-110	Altona Station	1
141	-37.8507312963	144.823790786	Base Acceleration	Bogie 1	Vertical	-0.811562149398		220.86	110.215061593	Werribee	110-120	Altona Station	1
142	-37.8519861963	144.818849086	Base Acceleration	Bogie 1	Vertical	-0.804212392938		235.52	112.163381744	Werribee	110-120	Westona Station	1
143	-37.8523276963	144.817501686	Base Acceleration	Bogie 1	Vertical	-0.820011526521		239.51	112.426292932	Werribee	110-120	Westona Station	1
144	-37.8527359963	144.815872186	Base Acceleration	Bogie 1	Vertical	-0.811840270625		244.31	113.118711858	Werribee	110-120	Westona Station	1
145	-37.8532176963	144.813964486	Base Acceleration	Bogie 1	Vertical	-0.801780489772		250.15	113.119981344	Werribee	110-120	Westona Station	1
146	-37.8535599963	144.812605886	Base Acceleration	Bogie 1	Vertical	-0.811636639826		254.0	113.525035993	Werribee	110-120	Westona Station	1
147	-37.8536987963	144.812063086	Base Acceleration	Bogie 1	Vertical	-0.872770822665		255.83	113.180169067	Werribee	110-120	Westona Station	1
148	-37.8539052963	144.811237586	Base Acceleration	Bogie 1	Vertical	-0.80861884396		257.98	113.03141607	Werribee	110-120	Westona Station	1
149	-37.8543961963	144.809349186	Base Acceleration	Bogie 1	Vertical	-0.806116153949		263.82	113.269411303	Werribee	110-120	Westona Station	1
150	-37.8558137963	144.803683886	Base Acceleration	Bogie 1	Vertical	-0.818210334172		280.19	115.064945599	Werribee	110-120	Westona Station	1
151	-37.8559534963	144.803135486	Base Acceleration	Bogie 1	Vertical	-0.821638331014		281.53	114.578674416	Werribee	110-120	Westona Station	1
152	-37.8563384963	144.801629486	Base Acceleration	Bogie 1	Vertical	-0.847857235897		285.94	113.139462727	Werribee	110-120	Westona Station	1
153	-37.8567782963	144.799875486	Base Acceleration	Bogie 1	Vertical	0.812903829994		291.16	111.702080913	Werribee	110-120	Westona Station	1
154	-37.8571827963	144.798265586	Base Acceleration	Bogie 1	Vertical	0.827085603424		296.02	110.728692055	Werribee	110-120	Westona Station	1
155	-37.8582240963	144.794151186	Base Acceleration	Bogie 1	Vertical	-0.811928526932		308.27	109.082074892	Werribee	100-110	Westona Station	1
156	-37.8751147963	144.727315686	Base Acceleration	Bogie 1	Vertical	-0.806399682878		837.359999999	102.592333522	Werribee	100-110	Hoppers Crossing Station	1
