,Time,GPS Latitude,GPS Longitude,Speed,Date Route,Series_x,Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,direction,Speed_y,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
45171,453.27,-37.8906896,144.6829512,103.3207761,23/10/2015,1,-37.8906896,144.6829512,Caution Base Acceleration,Bogie 2,Vertical,0.700077974,Down,103.3207761,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45172,453.28,-37.8906896,144.6829512,103.3329997,23/10/2015,1,-37.8906896,144.6829512,Caution Base Acceleration,Bogie 1,Vertical,-0.690031262,Down,103.3329997,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45241,453.97,-37.8907836,144.6827191,103.3398439,23/10/2015,1,-37.8907836,144.6827191,Caution Average Peak to Peak,Bogie 1,Vertical,0.452261811,Down,103.3398439,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45303,454.59,-37.8908308,144.6826029,102.7274348,23/10/2015,1,-37.89113915,144.6826029,Caution Average Peak to Peak,Bogie 2,Vertical,0.498572917,Down,102.7274348,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45390,455.46,-37.8909254,144.6823713,103.0811315,23/10/2015,1,-37.8909254,144.6823713,Caution Base Acceleration,Bogie 2,Vertical,0.790798081,Down,103.0811315,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45391,455.47,-37.8909254,144.6823713,103.0784855,23/10/2015,1,-37.8909254,144.6823713,Base Acceleration,Bogie 2,Vertical,0.823139182,Down,103.0784855,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45409,455.65,-37.890973,144.6822562,102.9928845,23/10/2015,1,-37.890973,144.6822562,Caution Base Acceleration,Bogie 1,Vertical,-0.681484667,Down,102.9928845,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45559,457.15,-37.89113915,144.6818556,102.2028909,23/10/2015,1,-37.8913473,144.6818556,Caution Average Peak to Peak,Bogie 2,Vertical,0.432461666,Down,102.2028909,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45725,458.81,-37.8913473,144.6813345,102.3612872,23/10/2015,1,-37.8915352,144.6813345,Caution Average Peak to Peak,Bogie 2,Vertical,0.461653205,Down,102.3612872,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45726,458.81,-37.8913473,144.6813345,102.3612872,23/10/2015,1,-37.8913473,144.6813345,Caution Base Acceleration,Bogie 2,Vertical,0.7015376,Down,102.3612872,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45860,460.15,-37.8914881,144.6809904,102.4737738,23/10/2015,1,-37.8914881,144.6809904,Base Acceleration,Bogie 2,Vertical,0.87071158,Down,102.4737738,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45861,460.15,-37.8914881,144.6809904,102.4737738,23/10/2015,1,-37.8914881,144.6809904,Caution Base Acceleration,Bogie 1,Vertical,-0.772573934,Down,102.4737738,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45862,460.16,-37.8914881,144.6809904,102.4897723,23/10/2015,1,-37.8914881,144.6809904,Base Acceleration,Bogie 1,Vertical,-0.816329591,Down,102.4897723,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
45882,460.36,-37.8915352,144.6808752,102.7557318,23/10/2015,1,-37.8915352,144.6808752,Caution Base Acceleration,Bogie 2,Vertical,0.739471669,Down,102.7557318,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
45890,460.44,-37.8915352,144.6808752,102.7985202,23/10/2015,1,-37.8917232,144.6808752,Caution Average Peak to Peak,Bogie 2,Vertical,0.471985714,Down,102.7985202,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
45960,461.14,-37.8915821,144.6807607,102.1836138,23/10/2015,1,-37.8915821,144.6807607,Average Peak to Peak,Bogie 2,Vertical,0.501556387,Down,102.1836138,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46066,462.2,-37.8917232,144.6804175,101.7844216,23/10/2015,1,-37.8905494,144.6804175,Caution Average Peak to Peak,Bogie 2,Vertical,0.495943337,Down,101.7844216,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46075,462.29,-37.8917232,144.6804175,101.7069566,23/10/2015,1,-37.8917232,144.6804175,Caution Base Acceleration,Bogie 2,Vertical,0.71036602,Down,101.7069566,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46240,463.94,-37.8919058,144.6799603,100.2506586,23/10/2015,1,-37.8919058,144.6799603,Caution Base Acceleration,Bogie 2,Vertical,0.72563895,Down,100.2506586,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46241,463.95,-37.8919058,144.6799603,100.2395598,23/10/2015,1,-37.8919058,144.6799603,Base Acceleration,Bogie 2,Vertical,0.855228057,Down,100.2395598,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46251,464.05,-37.8919058,144.6799603,100.1290943,23/10/2015,1,-37.8919058,144.6799603,Caution Base Acceleration,Bogie 1,Vertical,0.773443573,Down,100.1290943,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46252,464.06,-37.8919058,144.6799603,100.1181211,23/10/2015,1,-37.8919058,144.6799603,Base Acceleration,Bogie 1,Vertical,0.825730674,Down,100.1181211,Werribee,1,2,23/10/2015,100-110,Werribee Station,2,1
46750,469.04,-37.8924787,144.6785444,93.38835686,23/10/2015,1,-37.8924787,144.6785444,Caution Base Acceleration,Bogie 2,Vertical,0.712690684,Down,93.38835686,Werribee,1,2,23/10/2015,90-100,Werribee Station,2,1
46761,469.15,-37.8924997,144.6784918,93.35452268,23/10/2015,1,-37.8924997,144.6784918,Caution Base Acceleration,Bogie 1,Vertical,0.687577204,Down,93.35452268,Werribee,1,2,23/10/2015,90-100,Werribee Station,2,1
120670,1208.24,-37.8917183,144.6800939,95.21724571,23/10/2015,1,-37.8917183,144.6800939,Caution Base Acceleration,Bogie 2,Vertical,0.703756112,Up,95.21724571,Werribee,1,2,23/10/2015,90-100,Werribee Station,2,1
120747,1209.01,-37.8916395,144.6802792,95.63434003,23/10/2015,1,-37.8916395,144.6802792,Caution Base Acceleration,Bogie 1,Vertical,-0.700530804,Up,95.63434003,Werribee,1,2,23/10/2015,90-100,Werribee Station,2,1
121616,1217.7,-37.8906811,144.6826718,98.44483993,23/10/2015,1,-37.8906811,144.6826718,Caution Base Acceleration,Bogie 2,Vertical,0.704869238,Up,98.44483993,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
121740,1218.94,-37.8905494,144.6830054,98.86660315,23/10/2015,1,-37.8903733,144.6830054,Caution Average Peak to Peak,Bogie 2,Vertical,0.425542109,Up,98.86660315,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
121768,1219.22,-37.8905039,144.6831169,98.96712978,23/10/2015,1,-37.8905039,144.6831169,Caution Base Acceleration,Bogie 2,Vertical,0.737251409,Up,98.96712978,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
121845,1219.99,-37.8904383,144.6832865,99.30008191,23/10/2015,1,-37.8904383,144.6832865,Base Acceleration,Bogie 2,Vertical,0.862942557,Up,99.30008191,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
121888,1220.42,-37.8903733,144.6834564,99.41829524,23/10/2015,1,-37.8776692,144.6834564,Caution Average Peak to Peak,Bogie 2,Vertical,0.449820957,Up,99.41829524,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
122077,1222.31,-37.8901792,144.6839656,99.03794102,23/10/2015,1,-37.8901792,144.6839656,Caution Base Acceleration,Bogie 2,Vertical,0.681946279,Up,99.03794102,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
122613,1227.67,-37.8896179,144.6854842,99.03640243,23/10/2015,1,-37.8896179,144.6854842,Caution Base Acceleration,Bogie 2,Vertical,0.72254884,Up,99.03640243,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
122772,1229.26,-37.88944,144.685929,98.60689615,23/10/2015,1,-37.88944,144.685929,Caution Base Acceleration,Bogie 2,Vertical,0.696783457,Up,98.60689615,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
122773,1229.27,-37.88944,144.685929,98.60539092,23/10/2015,1,-37.88944,144.685929,Base Acceleration,Bogie 2,Vertical,0.850189149,Up,98.60539092,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
122775,1229.29,-37.88944,144.685929,98.60228199,23/10/2015,1,-37.88944,144.685929,Caution Base Acceleration,Bogie 1,Vertical,-0.705581531,Up,98.60228199,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
124461,1246.15,-37.8875921,144.6904496,92.9663547,23/10/2015,1,-37.8875921,144.6904496,Caution Base Acceleration,Bogie 2,Vertical,0.694411793,Up,92.9663547,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
124780,1249.34,-37.8872559,144.6912808,91.77102342,23/10/2015,1,-37.8872559,144.6912808,Caution Base Acceleration,Bogie 2,Vertical,0.703250928,Up,91.77102342,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
125186,1253.4,-37.8868346,144.6923053,90.27398284,23/10/2015,1,-37.8868346,144.6923053,Caution Base Acceleration,Bogie 2,Vertical,0.707578558,Up,90.27398284,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
125206,1253.6,-37.886814,144.6923566,90.04470648,23/10/2015,1,-37.886814,144.6923566,Base Acceleration,Bogie 2,Vertical,0.810491725,Up,90.04470648,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
125208,1253.62,-37.8867937,144.6924077,90.01993902,23/10/2015,1,-37.8867937,144.6924077,Caution Base Acceleration,Bogie 1,Vertical,-0.692389014,Up,90.01993902,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
141562,1417.16,-37.8785984,144.7133561,98.00538157,23/10/2015,1,-37.8785984,144.7133561,Caution Base Acceleration,Bogie 2,Vertical,0.735419173,Up,98.00538157,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
141563,1417.17,-37.8785984,144.7133561,98.01535182,23/10/2015,1,-37.8785984,144.7133561,Base Acceleration,Bogie 2,Vertical,0.802427756,Up,98.01535182,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing Station,2,1
142749,1429.03,-37.8776692,144.7170136,103.6448726,23/10/2015,1,-37.8771445,144.7170136,Caution Average Peak to Peak,Bogie 2,Vertical,0.441106948,Up,103.6448726,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142807,1429.61,-37.87762155,144.7172032,104.372708,23/10/2015,1,-37.87762155,144.7172032,Average Peak to Peak,Bogie 2,Vertical,0.502917914,Up,104.372708,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142920,1430.74,-37.8775418,144.7175104,104.2796773,23/10/2015,1,-37.8775418,144.7175104,Caution Base Acceleration,Bogie 2,Vertical,0.752377124,Up,104.2796773,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142921,1430.75,-37.8775418,144.7175104,104.2827778,23/10/2015,1,-37.8775418,144.7175104,Base Acceleration,Bogie 2,Vertical,0.845785107,Up,104.2827778,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142922,1430.75,-37.8775418,144.7175104,104.2827778,23/10/2015,1,-37.8775418,144.7175104,Caution Base Acceleration,Bogie 1,Vertical,-0.726529132,Up,104.2827778,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142952,1431.05,-37.8775106,144.7176382,104.4939451,23/10/2015,1,-37.8775106,144.7176382,Caution Average Peak to Peak,Bogie 1,Vertical,0.42614956,Up,104.4939451,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142961,1431.14,-37.8775106,144.7176382,104.5946363,23/10/2015,1,-37.8775106,144.7176382,Base Acceleration,Bogie 1,Vertical,-0.80499191,Up,104.5946363,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
142971,1431.24,-37.8774793,144.7177648,104.7192597,23/10/2015,1,-37.8774793,144.7177648,Average Peak to Peak,Bogie 2,Vertical,0.558940149,Up,104.7192597,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143048,1432.01,-37.877431,144.7179559,105.3609048,23/10/2015,1,-37.877431,144.7179559,Base Acceleration,Bogie 2,Vertical,-1.080831878,Up,105.3609048,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143054,1432.07,-37.8774148,144.7180198,105.3759848,23/10/2015,1,-37.8774148,144.7180198,Caution Base Acceleration,Bogie 2,Vertical,0.694983054,Up,105.3759848,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143055,1432.08,-37.8774148,144.7180198,105.3788107,23/10/2015,1,-37.8774148,144.7180198,Caution Base Acceleration,Bogie 1,Vertical,-0.687442462,Up,105.3788107,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143094,1432.47,-37.8773822,144.7181471,105.6011492,23/10/2015,1,-37.8773822,144.7181471,Caution Average Peak to Peak,Bogie 1,Vertical,0.454459405,Up,105.6011492,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143137,1432.9,-37.8773507,144.7182744,105.5999463,23/10/2015,1,-37.8773507,144.7182744,Average Peak to Peak,Bogie 2,Vertical,0.634719823,Up,105.5999463,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143251,1434.04,-37.8772545,144.7186564,105.7889043,23/10/2015,1,-37.8772545,144.7186564,Caution Average Peak to Peak,Bogie 1,Vertical,0.449413425,Up,105.7889043,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143258,1434.11,-37.8772545,144.7186564,105.6191863,23/10/2015,1,-37.8772545,144.7186564,Caution Base Acceleration,Bogie 2,Vertical,0.7487503,Up,105.6191863,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143259,1434.12,-37.8772545,144.7186564,105.5946886,23/10/2015,1,-37.8772545,144.7186564,Base Acceleration,Bogie 2,Vertical,0.856978284,Up,105.5946886,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143260,1434.12,-37.8772545,144.7186564,105.5946886,23/10/2015,1,-37.8772545,144.7186564,Caution Base Acceleration,Bogie 1,Vertical,-0.738426989,Up,105.5946886,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143261,1434.13,-37.8772545,144.7186564,105.5703172,23/10/2015,1,-37.8772545,144.7186564,Base Acceleration,Bogie 1,Vertical,-0.803320039,Up,105.5703172,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143271,1434.23,-37.8772376,144.7187188,105.3466087,23/10/2015,1,-37.8772376,144.7187188,Average Peak to Peak,Bogie 2,Vertical,0.595290869,Up,105.3466087,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143391,1435.43,-37.8771445,144.7191061,105.7809817,23/10/2015,1,-37.8770476,144.7191061,Caution Average Peak to Peak,Bogie 2,Vertical,0.498191359,Up,105.7809817,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143558,1437.1,-37.8770154,144.7196201,106.5621716,23/10/2015,1,-37.8770154,144.7196201,Caution Average Peak to Peak,Bogie 2,Vertical,0.470249423,Up,106.5621716,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143638,1437.9,-37.8769495,144.7198779,107.7365838,23/10/2015,1,-37.8769495,144.7198779,Caution Base Acceleration,Bogie 2,Vertical,0.713744199,Up,107.7365838,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
143876,1440.28,-37.876753,144.7206499,107.4361423,23/10/2015,1,-37.876753,144.7206499,Caution Average Peak to Peak,Bogie 2,Vertical,0.431044776,Up,107.4361423,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144030,1441.82,-37.8766203,144.7211686,108.441153,23/10/2015,1,-37.8766203,144.7211686,Caution Average Peak to Peak,Bogie 2,Vertical,0.486094806,Up,108.441153,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144124,1442.76,-37.876552,144.7214278,108.1528536,23/10/2015,1,-37.876552,144.7214278,Caution Base Acceleration,Bogie 2,Vertical,0.729253101,Up,108.1528536,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144162,1443.14,-37.8765174,144.7215602,108.1684863,23/10/2015,1,-37.8765174,144.7215602,Base Acceleration,Bogie 2,Vertical,0.81911367,Up,108.1684863,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144163,1443.15,-37.8765174,144.7215602,108.1747012,23/10/2015,1,-37.8765174,144.7215602,Caution Base Acceleration,Bogie 1,Vertical,-0.734044476,Up,108.1747012,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144164,1443.16,-37.8765174,144.7215602,108.1812549,23/10/2015,1,-37.8765174,144.7215602,Base Acceleration,Bogie 1,Vertical,-0.833451795,Up,108.1812549,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144194,1443.46,-37.8764839,144.7216917,108.4968845,23/10/2015,1,-37.8764839,144.7216917,Caution Average Peak to Peak,Bogie 2,Vertical,0.484539618,Up,108.4968845,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144270,1444.22,-37.8764208,144.7219509,108.6880373,23/10/2015,1,-37.8764208,144.7219509,Caution Base Acceleration,Bogie 2,Vertical,-0.728072577,Up,108.6880373,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144316,1444.68,-37.8763881,144.722082,108.8036003,23/10/2015,1,-37.8763881,144.722082,Caution Base Acceleration,Bogie 1,Vertical,-0.70781487,Up,108.8036003,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
144354,1445.06,-37.8763583,144.72221,108.8602387,23/10/2015,1,-37.8763583,144.72221,Caution Average Peak to Peak,Bogie 2,Vertical,0.477732963,Up,108.8602387,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing Station,2,1
145870,1460.22,-37.8750914,144.7272217,110.5292616,23/10/2015,1,-37.8750914,144.7272217,Caution Base Acceleration,Bogie 2,Vertical,0.750817001,Up,110.5292616,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
145871,1460.23,-37.8750914,144.7272217,110.5265913,23/10/2015,1,-37.8750914,144.7272217,Caution Average Peak to Peak,Bogie 2,Vertical,0.434867345,Up,110.5265913,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146033,1461.85,-37.8749591,144.7277543,110.2921206,23/10/2015,1,-37.8749591,144.7277543,Caution Average Peak to Peak,Bogie 2,Vertical,0.466839119,Up,110.2921206,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146078,1462.3,-37.8749257,144.7278875,110.3951889,23/10/2015,1,-37.8749257,144.7278875,Caution Base Acceleration,Bogie 2,Vertical,0.772623567,Up,110.3951889,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146079,1462.31,-37.8749257,144.7278875,110.3917878,23/10/2015,1,-37.8749257,144.7278875,Base Acceleration,Bogie 2,Vertical,0.864464251,Up,110.3917878,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146098,1462.5,-37.8749257,144.7278875,110.2531536,23/10/2015,1,-37.8749257,144.7278875,Caution Base Acceleration,Bogie 1,Vertical,-0.687185802,Up,110.2531536,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146100,1462.52,-37.8749257,144.7278875,110.2315739,23/10/2015,1,-37.8749257,144.7278875,Base Acceleration,Bogie 1,Vertical,-0.819300471,Up,110.2315739,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146199,1463.51,-37.8748291,144.7282853,110.4174113,23/10/2015,1,-37.8748291,144.7282853,Caution Average Peak to Peak,Bogie 2,Vertical,0.493829591,Up,110.4174113,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146223,1463.75,-37.8748291,144.7282853,110.2863629,23/10/2015,1,-37.8748291,144.7282853,Average Peak to Peak,Bogie 2,Vertical,0.501445398,Up,110.2863629,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146353,1465.05,-37.8746936,144.7288157,110.1239726,23/10/2015,1,-37.8746936,144.7288157,Average Peak to Peak,Bogie 2,Vertical,0.523474653,Up,110.1239726,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146395,1465.47,-37.8746936,144.7288157,110.3567036,23/10/2015,1,-37.8746936,144.7288157,Caution Average Peak to Peak,Bogie 2,Vertical,0.492490326,Up,110.3567036,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146460,1466.12,-37.8746341,144.729073,110.2960432,23/10/2015,1,-37.8746341,144.729073,Caution Base Acceleration,Bogie 2,Vertical,0.683015608,Up,110.2960432,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146480,1466.32,-37.8746005,144.7292014,110.4990003,23/10/2015,1,-37.8746005,144.7292014,Base Acceleration,Bogie 2,Vertical,0.806627198,Up,110.4990003,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146481,1466.33,-37.8746005,144.7292014,110.5067717,23/10/2015,1,-37.8746005,144.7292014,Caution Base Acceleration,Bogie 1,Vertical,-0.701777365,Up,110.5067717,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146511,1466.63,-37.8745652,144.7293379,110.5125154,23/10/2015,1,-37.8745652,144.7293379,Caution Average Peak to Peak,Bogie 2,Vertical,0.448745713,Up,110.5125154,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146673,1468.25,-37.8744263,144.7298783,111.3210372,23/10/2015,1,-37.8744263,144.7298783,Caution Average Peak to Peak,Bogie 2,Vertical,0.431526879,Up,111.3210372,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146766,1469.18,-37.8743605,144.7301427,110.5515699,23/10/2015,1,-37.8743605,144.7301427,Caution Base Acceleration,Bogie 2,Vertical,0.72752703,Up,110.5515699,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146767,1469.19,-37.8743605,144.7301427,110.5528936,23/10/2015,1,-37.8743605,144.7301427,Base Acceleration,Bogie 2,Vertical,0.875771274,Up,110.5528936,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146768,1469.2,-37.8743605,144.7301427,110.5539295,23/10/2015,1,-37.8743605,144.7301427,Caution Base Acceleration,Bogie 1,Vertical,-0.758717485,Up,110.5539295,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
146788,1469.4,-37.8743605,144.7301427,110.498306,23/10/2015,1,-37.8743605,144.7301427,Base Acceleration,Bogie 1,Vertical,-0.803135762,Up,110.498306,Werribee,1,2,23/10/2015,110-120,Hoppers Crossing Station,2,1
148151,1483.03,-37.8731794,144.7348085,110.7387666,23/10/2015,1,-37.8731794,144.7348085,Caution Base Acceleration,Bogie 1,Vertical,-0.726101401,Up,110.7387666,Werribee,1,2,23/10/2015,110-120,Aircraft Station,2,1
148152,1483.03,-37.8731794,144.7348085,110.7387666,23/10/2015,1,-37.8731794,144.7348085,Caution Base Acceleration,Bogie 2,Vertical,0.731381187,Up,110.7387666,Werribee,1,2,23/10/2015,110-120,Aircraft Station,2,1
148160,1483.11,-37.8731794,144.7348085,110.7621375,23/10/2015,1,-37.8731794,144.7348085,Base Acceleration,Bogie 2,Vertical,-0.832221943,Up,110.7621375,Werribee,1,2,23/10/2015,110-120,Aircraft Station,2,1
148162,1483.13,-37.8731794,144.7348085,110.7662007,23/10/2015,1,-37.8731794,144.7348085,Base Acceleration,Bogie 1,Vertical,0.847958893,Up,110.7662007,Werribee,1,2,23/10/2015,110-120,Aircraft Station,2,1
184797,1849.48,-37.8621696,144.7783778,74.97563411,23/10/2015,1,-37.8621696,144.7783778,Caution Base Acceleration,Bogie 2,Vertical,0.591297804,Up,74.97563411,Werribee,1,2,23/10/2015,70-80,Laverton Station,2,1
185241,1853.92,-37.8619098,144.7793982,79.9859858,23/10/2015,1,-37.8619098,144.7793982,Caution Base Acceleration,Bogie 2,Vertical,-0.567632835,Up,79.9859858,Werribee,1,2,23/10/2015,70-80,Laverton Station,2,1
185242,1853.93,-37.8619098,144.7793982,79.99337308,23/10/2015,1,-37.8619098,144.7793982,Caution Base Acceleration,Bogie 1,Vertical,0.578498363,Up,79.99337308,Werribee,1,2,23/10/2015,70-80,Laverton Station,2,1
185251,1854.02,-37.8618862,144.7794945,80.04113387,23/10/2015,1,-37.8618862,144.7794945,Base Acceleration,Bogie 2,Vertical,0.704363303,Up,80.04113387,Werribee,1,2,23/10/2015,80-90,Laverton Station,2,1
188701,1888.52,-37.8595543,144.7887368,96.26059946,23/10/2015,1,-37.8595543,144.7887368,Caution Base Acceleration,Bogie 2,Vertical,0.68681097,Up,96.26059946,Werribee,1,2,23/10/2015,90-100,Laverton Station,2,1
189251,1894.02,-37.8591417,144.7903742,98.13623531,23/10/2015,1,-37.8591417,144.7903742,Caution Base Acceleration,Bogie 2,Vertical,0.702484504,Up,98.13623531,Werribee,1,2,23/10/2015,90-100,Laverton Station,2,1
190485,1906.36,-37.8582822,144.7938701,102.0891698,23/10/2015,1,-37.8582822,144.7938701,Caution Base Acceleration,Bogie 2,Vertical,0.799620069,Up,102.0891698,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
190486,1906.37,-37.8582822,144.7938701,102.1097,23/10/2015,1,-37.8582822,144.7938701,Base Acceleration,Bogie 2,Vertical,0.923890618,Up,102.1097,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
190487,1906.38,-37.8582822,144.7938701,102.1294544,23/10/2015,1,-37.8582822,144.7938701,Caution Base Acceleration,Bogie 1,Vertical,-0.706458879,Up,102.1294544,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
190505,1906.56,-37.858208,144.7941063,102.3013753,23/10/2015,1,-37.858208,144.7941063,Base Acceleration,Bogie 1,Vertical,-0.813444221,Up,102.3013753,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
190572,1907.23,-37.858154,144.7943605,100.5691926,23/10/2015,1,-37.858154,144.7943605,Caution Base Acceleration,Bogie 2,Vertical,-0.732377113,Up,100.5691926,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
191510,1916.61,-37.8574424,144.7971368,103.1476489,23/10/2015,1,-37.8574424,144.7971368,Caution Base Acceleration,Bogie 2,Vertical,0.715302052,Up,103.1476489,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
191511,1916.62,-37.8574424,144.7971368,103.1560808,23/10/2015,1,-37.8574424,144.7971368,Base Acceleration,Bogie 2,Vertical,0.841872827,Up,103.1560808,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
191531,1916.82,-37.8574081,144.7972836,103.3473122,23/10/2015,1,-37.8574081,144.7972836,Caution Base Acceleration,Bogie 1,Vertical,-0.702248353,Up,103.3473122,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
191728,1918.79,-37.8572453,144.7979205,103.6800578,23/10/2015,1,-37.8572453,144.7979205,Caution Base Acceleration,Bogie 2,Vertical,0.72486205,Up,103.6800578,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
