Time,Speed,Date Route,Analysis Type,Accelerometer Location,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
1768.22,0.817713374,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1773.49,0.798292815,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1778.76,0.586430883,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1784.03,0.349367394,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1789.3,0.288234387,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1794.57,0.768970154,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1799.84,0.323660068,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1805.11,0.395602634,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1810.38,0.237707739,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1815.65,1.021380835,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1820.92,13.22013025,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1826.19,23.59179226,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1831.46,36.49454223,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1836.73,45.4393815,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1842,53.01690806,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1847.27,59.16646343,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1852.54,59.98504652,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1857.81,59.0506007,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1863.08,58.37322422,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1868.35,57.90358209,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1873.62,57.18229095,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1878.89,57.83973115,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1884.16,62.04931196,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1889.43,68.16347947,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1894.7,73.4841302,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1899.97,77.8926483,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1905.24,81.92151582,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1908.8,84.61728145,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Werribee,2,3
1908.89,84.74439157,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,80-90,Werribee,2,3
1910.51,85.49665166,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1915.78,88.33526323,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1921.05,91.32408013,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1926.32,93.76544329,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1927.46,94.12351624,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Werribee,2,3
1931.59,95.82989224,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1936.86,97.60032321,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1942.13,99.56636611,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1944.24,100.2999811,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1945.74,101.0532649,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1945.74,101.0532649,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1945.84,101.1736983,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1946.05,101.4271689,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1946.95,101.6395191,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1946.95,101.6395191,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1947.38,101.9745551,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1947.58,101.9716734,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1947.59,101.9702184,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1948.49,102.1882351,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1948.52,102.2011061,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1948.52,102.2011061,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1948.69,102.3079101,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1949.16,102.7686969,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1949.16,102.7686969,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1949.74,102.6304433,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1950.14,102.6562958,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1950.9,102.6616945,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1951.77,101.6390409,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1951.78,101.6336644,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1952.63,101.8355561,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1953.52,101.2496779,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1953.71,101.3167981,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Hoppers Crossing,2,3
1957.62,99.90679024,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
1957.9,99.86372265,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1963.17,97.61412322,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1963.28,97.48808546,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
1964.87,96.98966051,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
1968.44,93.53140367,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1973.71,88.21001715,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1978.98,82.96603141,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1984.25,77.91731426,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1989.52,73.28352509,29/10/2015,GPS,GPS,,,,,GPS,,1,3
1994.79,68.13662061,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2000.06,61.93337747,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2005.33,55.77728265,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2010.6,46.88796021,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2015.87,34.36165448,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2021.14,26.16599434,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2026.41,21.87659398,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2031.68,16.9753802,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2036.95,9.560094817,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2042.22,1.83631341,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2047.49,0.769729844,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2052.76,0.334063729,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2058.03,0.548424128,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2063.3,0.592355904,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2068.57,0.246820019,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2073.84,0.282414102,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2079.11,0.157287376,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2084.38,0.291253783,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2089.65,0.393519787,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2094.92,7.317459859,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2100.19,23.39859995,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2105.46,39.39236366,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2110.73,53.08333856,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2116,63.0974115,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2121.27,70.34660799,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2124.42,74.26943497,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Hoppers Crossing,2,3
2126.54,76.77312837,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2127.22,77.52389564,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Hoppers Crossing,2,3
2127.42,77.82917705,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Hoppers Crossing,2,3
2131.81,82.19841331,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2137.08,87.06611578,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2142.35,91.33779494,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2147.62,94.4987104,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2152.89,95.62108872,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2158.16,89.60282593,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2163.43,81.77106907,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2168.7,81.93902344,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2173.97,84.41400824,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2179.24,87.97540785,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2184.51,90.78677458,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2186.71,91.74212517,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2186.73,91.73794631,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2188.66,92.52074632,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2189.78,93.13607337,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2195.05,94.66128709,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2200.32,96.40040111,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2205.59,97.59354164,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2210.86,98.59520099,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2213.85,99.22149727,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2213.94,99.17592111,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2215.6,99.11061506,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2215.8,99.13234684,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Hoppers Crossing,2,3
2216.13,99.56572192,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2221.4,100.5260195,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2226.67,99.25884662,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2230.97,98.72026262,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2231.08,98.75990983,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2231.08,98.75990983,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2231.09,98.76483434,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2231.93,98.62937033,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2234.73,98.02671434,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2234.92,97.78319433,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2236.24,97.88050751,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2236.44,97.18511523,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2236.64,96.36490742,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
2237.2,97.7188785,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2242.47,91.54393936,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2247.74,83.28428709,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2253.01,74.39192918,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2258.28,66.11254211,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2263.55,57.78837896,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2268.82,50.03409101,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2274.09,45.81455793,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2279.36,39.13773651,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2284.63,28.07435408,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2289.9,15.82060748,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2295.17,7.317853757,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2300.44,0.801375264,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2305.71,1.22224031,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2310.98,0.908424735,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2316.25,0.85437174,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2321.52,0.234663962,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2326.79,0.444742161,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2332.06,6.486943059,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2337.33,21.62214435,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2342.6,33.83089777,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2347.87,49.87948315,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2353.14,59.24580082,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2358.41,66.626672,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2363.68,72.7455686,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2367.1,75.81925974,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,3
2368.95,77.18464443,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2374.22,81.27400108,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2378.05,80.48922273,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
2378.07,80.46717101,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
2378.16,80.37887635,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
2379.49,80.52738386,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2384.76,77.66400709,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2390.03,69.19913412,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2395.3,58.49086442,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2400.57,47.63230627,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2405.84,40.98641573,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2411.11,32.1403017,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2416.38,21.02275839,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2421.65,9.04931282,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2426.92,0.67631447,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2432.19,0.428525375,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2437.46,0.425780457,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2442.73,0.377091569,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2448,0.273007542,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2453.27,0.242123525,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2458.54,2.663453108,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2463.81,17.48926415,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2469.08,31.86183986,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2474.35,45.78552201,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2479.62,55.87439766,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2484.89,62.6075761,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2490.16,67.75264161,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2495.43,72.01593074,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2500.7,75.89917251,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2505.97,73.67371642,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2511.24,66.60881626,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2516.51,55.49289097,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2521.78,46.22322723,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2527.05,38.66105637,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2532.32,31.35893314,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2537.59,22.72645134,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2542.86,16.43877749,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2548.13,5.909940247,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2553.4,0.435910406,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2558.67,0.191344441,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2563.94,0.326944763,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2569.21,0.20282663,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2574.48,0.388350026,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2579.75,0.566440513,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2585.02,0.756088745,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2590.29,0.572000124,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2595.56,12.13943673,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2600.83,26.77735314,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2606.1,41.62318443,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2611.37,53.1641807,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2616.64,61.10970771,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2621.91,68.25975543,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2627.18,72.93307177,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2629.72,75.66660844,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
2629.82,75.84312265,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
2632.45,78.09387376,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2633.88,79.68057186,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
2633.89,79.67460346,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
2637.72,82.49652563,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2642.99,85.70863239,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2648.26,88.42473423,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2653.53,90.83918077,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2658.8,92.84807624,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2664.07,94.65180757,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2669.34,96.46481167,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2673.94,97.75675909,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Laverton,2,3
2674.15,97.8084343,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,90-100,Laverton,2,3
2674.61,97.91782383,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2675.51,98.04065638,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Laverton,2,3
2679.88,99.2788033,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2683.66,100.2424808,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2684.75,100.5862096,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2685.15,100.3821768,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2686.32,100.8263318,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2686.35,100.7794971,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2686.52,100.4757488,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2686.7,100.223772,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2690.42,101.036643,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2695.69,102.0913803,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2696.64,102.3797429,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2696.65,102.3751728,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2696.82,102.3131212,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2696.83,102.3110699,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2700.96,102.5277875,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2705.18,103.2645873,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2705.19,103.2577065,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2705.37,103.1576866,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2706.23,103.3138926,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2708.57,103.6890568,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2708.76,103.7603472,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2709.51,103.5358548,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
2711.5,104.0141338,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2716.77,104.5962294,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2722.04,105.7182707,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2727.31,106.0804353,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2732.58,106.6700087,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2737.85,107.6866888,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2743.12,109.0624937,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2748.39,110.7806306,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2751.73,111.6022901,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2752.33,111.9483849,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2752.77,111.6829666,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2753.66,111.7640459,29/10/2015,GPS,GPS,,,,,GPS,,1,3
2753.91,111.9533854,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2754.01,112.0692129,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2754.66,111.9373401,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2754.76,111.8624372,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2754.85,111.8345836,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2755.03,111.8983077,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2755.24,112.0788117,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2755.43,112.2098709,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2755.81,112.389534,29/10/2015,Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2755.99,112.5169331,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2756.08,112.5757152,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2756.18,112.6237174,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2756.38,112.6527183,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2756.78,112.597282,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2757.18,112.5367222,29/10/2015,Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2757.37,112.5354986,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2757.54,112.5782424,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2757.94,112.6595219,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2758.23,112.5529339,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2758.57,112.6278124,29/10/2015,Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2758.61,112.6573139,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2758.66,112.6965359,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
2758.77,112.7823422,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
