GPS files created from Cranbourne_Route_3rd_1.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-38.0193198963,145.231478286,Average Peak to Peak,Bogie 2,Vertical,0.6733960376,N/A,5174.52000007,102.957923608
-38.0188335963,145.231262886,Average Peak to Peak,Bogie 2,Vertical,0.977122647463,N/A,5176.51000007,103.177303728
-38.0183937963,145.231068686,Average Peak to Peak,Bogie 2,Vertical,1.13429668192,N/A,5178.35000007,103.426283183
-38.0179575963,145.230890286,Average Peak to Peak,Bogie 2,Vertical,1.08626871411,N/A,5180.10000007,103.986496809
-38.0174828963,145.230699086,Average Peak to Peak,Bogie 2,Vertical,0.869845980852,N/A,5182.09000007,104.236249851
-38.0170334963,145.230497086,Average Peak to Peak,Bogie 2,Vertical,0.662668286618,N/A,5183.95000007,103.825938147
-38.0165912963,145.230280186,Average Peak to Peak,Bogie 2,Vertical,0.678351808673,N/A,5185.77000007,103.108812263
-38.0161394963,145.230086486,Average Peak to Peak,Bogie 2,Vertical,0.55729778028,N/A,5187.56000007,103.112822712
-38.0157029963,145.229890586,Average Peak to Peak,Bogie 2,Vertical,0.607864501248,N/A,5189.37000007,103.194201398
-38.0149267963,145.229555486,Average Peak to Peak,Bogie 2,Vertical,0.500540995207,N/A,5192.54000007,103.611249966
-38.0118832963,145.228212286,Average Peak to Peak,Bogie 2,Vertical,0.503981852483,N/A,5205.11000007,104.093183483
-38.0114545963,145.228029386,Average Peak to Peak,Bogie 2,Vertical,0.655829218923,N/A,5207.08000007,96.9891861495
-38.0110112963,145.227811386,Average Peak to Peak,Bogie 2,Vertical,0.668639410102,N/A,5208.69000007,103.110529254
-38.0105807963,145.227643886,Average Peak to Peak,Bogie 2,Vertical,0.656727790657,N/A,5210.51000007,102.894232019
-38.0101448963,145.227443186,Average Peak to Peak,Bogie 2,Vertical,0.571998317322,N/A,5212.35000007,102.227242058
